carat,depth,table,x,y,z,price,cut,color,clarity
1.51,65.6,61.0,7.16,7.0,4.66,3765.0,Fair,H,I1
0.54,61.8,57.0,5.23,5.26,3.24,1590.0,Ideal,E,VS2
0.91,61.4,60.0,6.23,6.21,3.82,3618.0,Premium,F,SI2
1.1,62.1,57.0,6.6,6.64,4.11,5037.0,Ideal,I,SI1
1.22,61.8,57.0,6.9,6.83,4.23,4612.0,Ideal,I,SI2
1.11,61.4,57.0,6.63,6.67,4.08,4709.0,Ideal,H,SI2
1.51,63.9,63.0,7.17,7.2,4.59,7233.0,Good,I,SI1
1.01,62.0,63.0,6.34,6.25,3.9,3137.0,Very Good,G,SI1
0.34,61.6,54.0,4.5,4.53,2.78,695.0,Ideal,I,IF
0.56,62.9,56.0,5.25,5.27,3.31,1436.0,Very Good,F,SI1
0.4,63.2,58.0,4.66,4.7,2.96,687.0,Good,E,SI1
1.0,62.1,56.0,6.48,6.38,3.99,4788.0,Premium,H,SI1
1.08,62.5,57.0,6.56,6.6,4.11,6561.0,Ideal,G,VS2
1.01,61.3,61.0,6.47,6.32,3.92,6470.0,Premium,G,VVS2
1.06,62.5,58.0,6.46,6.5,4.05,4721.0,Very Good,F,SI1
0.32,61.8,55.0,4.41,4.43,2.73,954.0,Ideal,G,IF
1.5,59.9,58.0,7.38,7.34,4.41,11189.0,Premium,G,VS2
1.01,58.9,61.0,6.46,6.55,3.83,5756.0,Good,G,VS2
0.7,62.0,60.0,5.72,5.67,3.53,2444.0,Premium,E,SI1
0.54,62.2,56.0,5.2,5.22,3.24,2123.0,Ideal,G,VVS1
1.05,63.1,59.0,6.45,6.49,4.08,7826.0,Good,E,VS1
0.86,61.5,58.0,6.12,6.15,3.79,2980.0,Premium,F,SI2
1.03,61.7,56.0,6.49,6.51,4.01,11611.0,Ideal,E,VVS2
1.45,62.2,58.0,7.12,7.03,4.4,10800.0,Premium,D,SI1
1.1,62.4,55.0,6.59,6.64,4.13,4537.0,Ideal,J,VS2
0.9,60.9,56.0,6.26,6.21,3.8,2947.0,Premium,I,SI1
1.17,61.5,57.0,6.74,6.79,4.16,5892.0,Ideal,I,VS1
0.88,61.620000000000005,56.0,6.06,6.19,3.83,2699.0,Very Good,I,SI1
0.41,60.3,56.0,4.85,4.8,2.91,1356.0,Ideal,F,VVS1
0.53,62.36,56.0,5.2,5.22,3.21,2266.0,Ideal,D,VS2
0.32,60.7,58.0,4.38,4.42,2.67,561.0,Premium,G,VS2
0.55,61.7,56.0,5.29,5.24,3.25,1712.0,Ideal,I,VVS1
1.01,63.1,58.0,6.38,6.33,4.01,3563.0,Very Good,I,SI1
1.52,62.4,59.0,7.31,7.36,4.58,8110.0,Premium,J,VS1
1.51,64.0,59.0,7.25,7.19,4.62,10000.0,Good,H,VS2
1.07,62.0,56.0,6.58,6.52,4.06,7198.0,Ideal,G,VS1
1.16,61.6,58.0,6.67,6.73,4.13,9205.0,Very Good,G,VVS2
0.6,62.2,58.0,5.4,5.44,3.37,1750.0,Very Good,D,SI1
0.3,63.3,59.0,4.25,4.22,2.68,506.0,Very Good,I,SI1
1.2,60.7,60.0,6.81,6.89,4.16,4831.0,Very Good,H,SI2
0.36,62.0,59.0,4.56,4.51,2.81,807.0,Premium,F,VS2
0.33,61.3,59.0,4.46,4.51,2.75,445.0,Premium,I,SI1
0.7,61.5,55.0,5.73,5.79,3.54,2815.0,Ideal,H,SI1
1.51,63.0,58.0,7.33,7.27,4.6,11873.0,Premium,E,SI1
0.9,63.2,61.0,6.12,6.03,3.84,3242.0,Very Good,H,SI1
0.36,61.5,56.0,4.56,4.64,2.83,663.0,Ideal,D,SI1
1.01,61.2,59.0,6.43,6.37,3.92,3733.0,Premium,J,SI2
1.1,62.05999999999999,56.0,6.64,6.61,4.08,5174.0,Ideal,E,SI2
0.7,63.4,59.0,5.57,5.6,3.54,2394.0,Good,I,VVS2
1.04,58.9,64.0,6.6,6.64,3.9,6151.0,Good,G,VS1
1.3,61.1,61.0,7.0,6.95,4.26,5140.0,Premium,J,SI2
0.3,63.8,56.0,4.27,4.29,2.73,684.0,Good,G,VVS2
0.33,61.2,56.0,4.44,4.48,2.73,814.0,Ideal,E,VVS2
1.51,59.3,58.0,7.32,7.49,4.39,11161.0,Very Good,G,VS2
0.35,61.8,55.0,4.54,4.56,2.81,1044.0,Ideal,G,IF
0.53,62.7,60.0,5.19,5.12,3.23,2514.0,Premium,D,VVS2
0.31,62.1,55.0,4.34,4.36,2.7,513.0,Ideal,H,VS2
0.31,62.4,55.0,4.33,4.36,2.71,828.0,Ideal,F,VVS1
0.9,65.2,59.0,6.05,6.01,3.93,3250.0,Fair,G,SI1
0.38,63.2,59.0,4.59,4.62,2.91,538.0,Very Good,J,SI1
0.35,60.8,57.0,4.56,4.52,2.76,906.0,Ideal,F,VS2
1.5,62.7,58.0,7.21,7.24,4.53,11303.0,Very Good,H,VVS2
1.51,59.6,60.0,7.43,7.47,4.44,11029.0,Very Good,G,SI1
1.09,62.0,55.0,6.58,6.64,4.1,5034.0,Ideal,J,SI2
1.1,61.9,56.0,6.59,6.63,4.09,3872.0,Ideal,E,I1
0.31,62.1,56.0,4.36,4.33,2.7,1046.0,Ideal,F,IF
0.58,61.7,54.1,5.37,5.4,3.32,1408.0,Very Good,I,VS2
0.78,60.9,57.0,5.97,5.92,3.62,2422.0,Ideal,I,VS2
0.54,60.6,56.0,5.28,5.31,3.21,1957.0,Ideal,G,VS1
0.32,60.3,56.0,4.45,4.44,2.68,576.0,Ideal,I,VS2
0.3,63.3,59.0,4.22,4.28,2.69,684.0,Good,H,VVS1
0.34,62.2,56.0,4.53,4.48,2.8,689.0,Ideal,H,VS2
0.4,62.6,54.0,4.69,4.73,2.95,751.0,Ideal,I,VVS2
1.22,61.7,54.9,6.84,6.9,4.24,6132.0,Ideal,F,SI2
0.72,60.7,56.0,5.78,5.82,3.52,2401.0,Very Good,I,VS1
0.7,63.0,60.0,5.59,5.62,3.53,3261.0,Very Good,F,VVS1
0.41,62.7,58.0,4.7,4.74,2.96,719.0,Premium,G,SI1
0.3,62.6,56.0,4.28,4.31,2.69,710.0,Ideal,D,VS2
1.14,63.7,56.0,6.63,6.55,4.2,2327.0,Good,G,I1
0.31,61.5,56.0,4.34,4.41,2.69,625.0,Very Good,F,VS2
0.72,61.6,56.0,5.75,5.78,3.55,3478.0,Ideal,G,VS1
0.72,62.5,57.0,5.73,5.67,3.56,2398.0,Premium,H,SI1
0.26,62.5,55.0,4.1,4.12,2.57,486.0,Very Good,G,VVS2
1.32,61.4,54.0,7.09,7.13,4.37,9715.0,Ideal,G,VS1
0.32,63.3,57.0,4.38,4.34,2.76,773.0,Very Good,F,VS2
0.33,60.9,57.0,4.46,4.51,2.73,761.0,Ideal,F,VVS2
0.5,61.3,57.0,5.15,5.07,3.13,1940.0,Very Good,G,VVS1
1.0,62.6,58.0,6.31,6.38,3.97,6762.0,Very Good,D,VS2
1.07,61.5,54.0,6.64,6.6,4.07,3415.0,Ideal,H,SI1
1.03,61.1,55.0,6.53,6.57,4.0,4782.0,Ideal,I,SI1
0.7,62.0,58.0,5.66,5.7,3.52,2332.0,Ideal,E,SI2
1.61,62.8,58.0,7.47,7.4,4.67,7754.0,Premium,H,SI1
0.52,60.9,58.0,5.2,5.18,3.16,1646.0,Premium,E,VS2
1.07,62.0,56.0,6.51,6.55,4.05,7513.0,Very Good,F,VS1
0.42,61.0,57.0,4.85,4.89,2.97,1299.0,Ideal,H,VS1
1.01,63.5,59.0,6.36,6.31,4.02,6529.0,Very Good,G,VS1
0.46,62.2,54.7,4.95,4.97,3.09,893.0,Ideal,I,VS2
0.56,60.7,57.0,5.31,5.36,3.24,2442.0,Very Good,E,VVS2
0.4,60.5,57.0,4.76,4.79,2.89,982.0,Very Good,F,VVS2
0.34,62.7,55.0,4.48,4.51,2.82,596.0,Ideal,H,VS1
0.64,62.3,58.0,5.53,5.49,3.43,2074.0,Premium,D,SI1
0.54,61.1,59.0,5.2,5.24,3.19,1684.0,Premium,G,VS1
1.18,62.5,54.0,6.81,6.78,4.25,5190.0,Premium,G,SI2
0.56,61.3,55.0,5.29,5.32,3.25,1930.0,Ideal,E,VS1
1.21,62.5,60.0,6.77,6.7,4.21,5871.0,Premium,H,SI1
0.36,60.9,60.0,4.61,4.56,2.79,810.0,Premium,E,SI1
0.71,61.6,59.0,5.75,5.71,3.53,2482.0,Premium,F,SI2
0.38,61.5,54.0,4.69,4.71,2.89,660.0,Very Good,F,SI1
0.75,61.7,55.0,5.9,5.86,3.63,2609.0,Ideal,E,SI2
0.7,60.6,58.0,5.78,5.73,3.49,2442.0,Premium,E,SI2
0.91,63.5,58.0,6.15,6.04,3.87,4081.0,Very Good,G,SI1
0.7,61.3,57.0,5.7,5.73,3.5,1961.0,Ideal,I,SI2
0.32,59.6,57.0,4.42,4.47,2.65,589.0,Ideal,D,SI1
1.17,60.0,64.0,6.82,6.77,4.08,7972.0,Good,G,VS1
1.01,62.9,58.0,6.35,6.41,4.01,5499.0,Very Good,E,SI1
0.77,57.9,61.0,6.07,6.01,3.5,3027.0,Good,H,VVS2
0.9,63.0,53.0,6.08,6.15,3.85,3196.0,Good,I,SI1
0.4,62.0,60.0,4.67,4.69,2.9,879.0,Very Good,E,VS2
1.32,62.3,57.0,7.04,6.99,4.37,7270.0,Very Good,H,SI1
1.01,62.1,57.0,6.45,6.39,3.99,5120.0,Premium,H,VS2
0.71,60.2,58.0,5.71,5.75,3.45,2604.0,Very Good,G,SI1
0.71,61.9,56.0,5.68,5.72,3.53,2455.0,Very Good,E,SI1
0.41,63.0,56.0,4.75,4.8,3.01,717.0,Very Good,D,SI1
1.0,62.6,56.0,6.4,6.34,3.99,3830.0,Premium,I,SI2
1.02,63.2,58.0,6.4,6.36,4.03,7677.0,Very Good,D,VS2
1.0,63.4,57.0,6.31,6.27,3.99,5806.0,Very Good,G,VS2
0.34,62.6,58.0,4.47,4.45,2.79,803.0,Premium,I,VVS1
1.04,63.9,58.0,6.42,6.35,4.08,3261.0,Good,H,I1
1.21,61.9,60.0,6.88,6.78,4.23,6607.0,Premium,H,VS1
1.07,61.5,56.0,6.58,6.61,4.06,5602.0,Ideal,E,SI2
0.42,61.7,55.0,4.78,4.84,2.97,1179.0,Ideal,G,VVS1
1.0,61.8,56.0,6.43,6.38,3.96,3584.0,Ideal,E,I1
0.58,60.4,57.0,5.42,5.37,3.26,2245.0,Ideal,F,VS1
0.4,60.6,60.0,4.79,4.75,2.89,1125.0,Premium,H,VVS2
0.73,61.9,55.0,5.78,5.82,3.59,2588.0,Ideal,F,SI2
0.92,64.2,58.0,6.11,6.14,3.93,3340.0,Good,F,SI2
0.4,62.0,55.0,4.72,4.76,2.94,692.0,Ideal,G,SI1
0.57,61.2,55.0,5.35,5.38,3.29,1942.0,Ideal,G,VS1
0.7,65.3,55.0,5.63,5.58,3.66,2762.0,Fair,F,VS2
0.32,63.0,56.0,4.38,4.42,2.77,449.0,Very Good,I,VS2
0.51,60.1,57.0,5.19,5.22,3.12,1611.0,Ideal,H,VVS2
1.07,62.4,59.0,6.53,6.46,4.05,5498.0,Premium,H,VS2
0.5,62.9,59.0,5.09,5.06,3.19,1746.0,Premium,E,VS2
1.12,61.2,58.0,6.72,6.68,4.1,3669.0,Premium,I,SI2
0.41,61.8,57.0,4.75,4.8,2.95,1151.0,Ideal,D,VS1
0.7,60.0,60.0,5.76,5.8,3.47,2077.0,Very Good,H,SI2
0.26,59.5,58.0,4.22,4.18,2.5,580.0,Premium,F,VS1
1.0,61.9,58.0,6.41,6.49,3.99,6927.0,Very Good,F,VS2
0.41,61.8,55.0,4.76,4.79,2.95,863.0,Ideal,I,VVS1
0.9,63.2,57.0,6.1,6.05,3.84,3484.0,Very Good,I,VS1
1.2,62.4,59.0,6.73,6.79,4.22,5816.0,Very Good,I,SI1
1.07,61.8,59.0,6.53,6.57,4.05,4560.0,Premium,F,SI2
0.7,62.9,59.0,5.67,5.62,3.55,2423.0,Premium,F,SI1
0.34,61.2,56.0,4.5,4.52,2.76,885.0,Ideal,D,VVS2
0.4,62.0,59.0,4.77,4.71,2.95,1059.0,Ideal,F,VS2
0.26,61.8,57.0,4.06,4.1,2.52,545.0,Very Good,G,VVS1
1.04,62.6,57.0,6.48,6.45,4.05,4630.0,Ideal,F,SI2
0.3,61.5,56.0,4.33,4.35,2.67,605.0,Ideal,H,VVS2
0.32,62.6,58.0,4.4,4.38,2.75,648.0,Premium,I,VS1
1.57,59.6,56.0,7.59,7.5,4.5,6031.0,Premium,J,SI2
0.52,61.9,55.0,5.17,5.23,3.22,1125.0,Ideal,I,SI2
1.0,60.1,60.0,6.45,6.49,3.89,5865.0,Very Good,E,SI1
0.62,62.9,58.0,5.41,5.37,3.39,1770.0,Premium,G,VS1
0.35,61.2,56.0,4.56,4.59,2.8,517.0,Ideal,G,SI2
0.9,60.6,61.0,6.16,6.12,3.72,3407.0,Premium,G,SI1
0.3,62.2,59.0,4.28,4.31,2.67,605.0,Premium,G,VS1
0.32,61.3,56.0,4.41,4.37,2.69,972.0,Ideal,D,VS2
1.31,62.2,56.0,7.05,7.01,4.37,10071.0,Ideal,G,VS1
1.1,61.5,55.0,6.65,6.68,4.1,4390.0,Ideal,J,SI1
1.29,58.2,61.0,7.11,7.15,4.15,3774.0,Very Good,F,I1
0.51,61.7,57.0,5.12,5.15,3.16,1837.0,Ideal,H,VVS1
1.02,61.5,57.0,6.48,6.5,3.99,6306.0,Ideal,F,VS2
0.5,63.2,56.0,5.05,5.01,3.18,1243.0,Very Good,D,SI2
1.56,61.5,56.0,7.46,7.5,4.6,11531.0,Ideal,H,VS2
0.28,61.6,56.0,4.22,4.26,2.61,514.0,Ideal,H,VVS2
0.4,62.0,57.0,4.68,4.74,2.92,842.0,Ideal,F,VS2
0.54,59.6,60.0,5.25,5.28,3.14,1154.0,Premium,F,SI2
1.21,62.2,57.0,6.84,6.76,4.23,5266.0,Premium,J,SI1
0.52,62.1,57.0,5.22,5.19,3.23,1617.0,Ideal,E,VS2
0.33,63.2,56.0,4.41,4.39,2.78,854.0,Very Good,F,VS2
0.72,61.9,54.0,5.77,5.74,3.56,2568.0,Ideal,F,VS2
1.2,61.8,60.0,6.76,6.83,4.2,4580.0,Very Good,J,SI2
1.01,63.3,57.0,6.37,6.35,4.02,4185.0,Very Good,G,SI1
1.14,63.2,56.0,6.67,6.63,4.2,6435.0,Very Good,G,VS2
0.7,63.3,56.0,5.64,5.7,3.59,3310.0,Good,F,VVS1
0.72,62.0,57.0,5.71,5.74,3.55,2843.0,Ideal,E,VS2
1.03,62.2,59.0,6.42,6.4,3.99,3149.0,Premium,J,SI2
0.71,61.9,56.0,5.71,5.73,3.54,2756.0,Ideal,E,SI1
0.41,62.5,56.0,4.72,4.75,2.96,827.0,Ideal,G,VS2
1.5,60.0,58.0,7.5,7.47,4.49,11795.0,Premium,E,SI1
1.08,63.2,57.0,6.54,6.5,4.12,4318.0,Very Good,G,SI2
1.05,61.9,56.0,6.52,6.56,4.05,6486.0,Ideal,G,VS2
1.06,62.3,55.0,6.54,6.49,4.06,3936.0,Ideal,G,SI2
1.52,60.7,60.0,7.4,7.42,4.5,10392.0,Ideal,I,VS1
0.32,60.5,59.0,4.43,4.39,2.67,648.0,Premium,H,VS2
1.5,60.4,61.0,7.35,7.39,4.45,8590.0,Very Good,I,SI1
0.52,61.3,54.0,5.21,5.2,3.19,1646.0,Ideal,E,VS2
0.32,62.1,56.0,4.38,4.41,2.73,702.0,Ideal,E,VS2
1.04,62.2,56.0,6.46,6.53,4.04,9115.0,Ideal,F,VVS2
0.54,61.0,56.0,5.24,5.29,3.21,1173.0,Ideal,F,SI2
1.01,62.5,61.0,6.37,6.33,3.97,4017.0,Premium,F,SI2
0.32,62.7,54.0,4.41,4.39,2.76,648.0,Premium,H,VS2
0.38,59.9,60.0,4.72,4.66,2.81,898.0,Premium,I,VS1
0.35,61.9,56.0,4.53,4.55,2.81,905.0,Ideal,E,VVS1
0.56,62.2,57.0,5.27,5.28,3.28,1417.0,Ideal,I,VS2
0.75,60.4,58.0,5.88,5.84,3.54,2415.0,Premium,G,SI1
0.54,62.4,55.0,5.25,5.2,3.26,1637.0,Premium,H,VS1
0.72,61.3,56.0,5.74,5.78,3.54,3759.0,Ideal,F,VS1
0.32,61.6,57.0,4.43,4.4,2.72,828.0,Ideal,F,VS2
0.59,62.9,55.0,5.32,5.39,3.37,1622.0,Very Good,F,VS2
0.71,63.5,59.0,5.68,5.59,3.58,2858.0,Very Good,E,VS2
1.71,63.7,54.0,7.6,7.49,4.81,6971.0,Good,F,SI2
0.97,58.9,58.0,6.51,6.47,3.82,4020.0,Premium,F,SI2
1.51,62.3,53.7,7.33,7.37,4.58,11062.0,Ideal,H,SI1
1.5,60.739999999999995,61.0,7.27,7.3,4.42,8347.0,Good,J,VS1
1.55,60.4,57.0,7.52,7.54,4.55,8548.0,Ideal,J,VS1
1.01,63.0,60.0,6.32,6.35,3.99,6221.0,Very Good,E,VS2
0.32,60.3,57.0,4.42,4.44,2.67,912.0,Ideal,F,VVS1
1.0,62.3,60.0,6.34,6.38,3.96,4702.0,Very Good,H,SI1
0.35,61.2,56.0,4.55,4.57,2.79,887.0,Ideal,G,VVS1
1.04,61.8,58.0,6.51,6.46,4.01,6709.0,Premium,G,VS2
0.42,62.2,56.0,4.78,4.81,2.98,1193.0,Very Good,H,VVS1
0.43,60.6,59.0,4.87,4.84,2.94,1016.0,Premium,F,SI1
0.59,61.7,55.2,5.39,5.41,3.33,1257.0,Very Good,I,SI1
0.38,61.5,57.0,4.66,4.68,2.87,840.0,Ideal,G,VS2
0.78,61.1,57.0,5.95,5.97,3.64,3214.0,Ideal,D,SI1
0.35,62.0,55.0,4.52,4.54,2.81,756.0,Ideal,H,VVS1
0.5,61.3,57.0,5.13,5.15,3.15,1624.0,Ideal,E,VS2
0.31,62.2,55.0,4.36,4.39,2.72,489.0,Ideal,H,VS2
0.31,62.2,54.0,4.38,4.4,2.73,789.0,Ideal,H,IF
0.4,63.6,56.0,4.66,4.68,2.97,867.0,Very Good,F,VS2
0.79,61.6,55.0,5.94,6.04,3.69,3715.0,Ideal,E,SI1
0.32,61.5,57.0,4.4,4.41,2.71,842.0,Ideal,E,VVS2
0.41,59.9,58.0,4.88,4.83,2.91,1153.0,Premium,E,VS1
1.34,61.7,59.0,7.03,7.14,4.37,6237.0,Very Good,J,VS1
0.73,60.3,57.0,5.88,5.82,3.53,2581.0,Premium,G,VS2
0.64,61.7,58.0,5.52,5.56,3.42,2960.0,Ideal,G,IF
1.56,61.6,57.0,7.51,7.45,4.61,11922.0,Ideal,H,VS2
0.52,61.9,56.0,5.17,5.19,3.2,1299.0,Ideal,E,SI2
0.33,63.0,56.0,4.42,4.47,2.8,672.0,Very Good,G,VVS2
1.01,64.5,58.0,6.18,6.26,4.01,4606.0,Good,D,SI2
0.91,60.8,58.0,6.21,6.25,3.79,4430.0,Very Good,H,VS2
0.32,62.5,58.0,4.38,4.36,2.73,720.0,Premium,G,VS2
1.07,58.9,59.0,6.76,6.71,3.97,4235.0,Premium,H,SI1
1.22,61.6,60.0,6.86,6.8,4.21,5966.0,Very Good,I,VS1
1.15,62.7,57.0,6.68,6.64,4.17,7123.0,Ideal,H,VS1
0.31,61.7,58.0,4.31,4.34,2.67,680.0,Very Good,E,VS2
0.31,60.0,60.0,4.43,4.4,2.65,628.0,Premium,H,VS2
0.5,61.3,62.0,5.05,5.1,3.11,1407.0,Very Good,E,VS2
0.4,61.5,55.0,4.71,4.75,2.91,982.0,Ideal,D,VS2
0.76,59.8,58.0,5.94,5.96,3.56,2418.0,Very Good,H,SI2
1.5,63.3,62.0,7.08,7.19,4.52,8555.0,Good,I,VS2
0.31,62.2,56.0,4.37,4.34,2.71,907.0,Ideal,H,VVS1
0.4,61.1,61.0,4.76,4.7,2.89,900.0,Premium,G,SI1
0.34,61.1,56.0,4.52,4.55,2.77,537.0,Ideal,F,SI1
0.33,62.1,56.0,4.41,4.44,2.75,579.0,Very Good,G,VS2
0.8,61.9,54.1,5.92,5.98,3.69,2986.0,Ideal,I,VS1
0.93,63.6,61.0,6.16,6.08,3.89,3000.0,Good,J,VS2
0.3,62.9,58.0,4.24,4.22,2.66,844.0,Premium,E,VS2
1.24,62.7,56.0,6.89,6.85,4.31,4916.0,Ideal,G,SI1
1.01,61.0,56.0,6.42,6.36,3.9,4371.0,Premium,E,SI2
0.31,62.0,56.0,4.34,4.37,2.7,680.0,Ideal,E,VS2
0.5,58.2,61.0,5.19,5.22,3.03,1806.0,Good,E,VS1
0.5,60.4,56.0,5.16,5.21,3.13,2165.0,Ideal,F,VVS1
0.54,59.3,60.0,5.32,5.37,3.17,1376.0,Very Good,F,SI1
1.02,59.9,57.0,6.54,6.59,3.93,9246.0,Very Good,F,VVS2
0.72,61.0,57.0,5.78,5.8,3.53,2835.0,Ideal,E,SI1
0.3,61.4,58.0,4.29,4.31,2.64,670.0,Ideal,D,VS2
0.58,61.6,57.0,5.34,5.38,3.3,1184.0,Ideal,H,SI1
0.74,60.8,58.0,5.79,5.85,3.54,2003.0,Very Good,J,VS2
0.37,60.4,58.0,4.66,4.61,2.8,1124.0,Premium,E,VS1
0.42,59.8,58.0,4.86,4.9,2.92,847.0,Premium,G,VS2
0.54,61.1,57.0,5.22,5.26,3.2,1846.0,Ideal,H,VVS1
0.73,62.4,55.0,5.78,5.71,3.59,2346.0,Premium,F,SI1
0.73,59.8,61.0,5.83,5.85,3.49,2330.0,Very Good,G,SI1
0.31,61.6,55.0,4.34,4.37,2.68,563.0,Ideal,G,SI1
0.43,63.4,57.0,4.78,4.81,3.04,669.0,Good,D,SI2
1.11,61.7,57.0,6.63,6.69,4.11,4092.0,Ideal,J,SI2
0.58,61.2,57.0,5.37,5.41,3.3,1876.0,Ideal,D,VS2
0.31,63.2,58.0,4.3,4.28,2.71,651.0,Very Good,G,VS2
0.34,62.0,59.0,4.42,4.48,2.76,626.0,Very Good,D,SI1
1.01,61.2,57.0,6.47,6.41,3.94,6618.0,Ideal,G,VS1
1.51,62.2,58.0,7.32,7.27,4.54,11374.0,Premium,F,SI1
0.3,61.4,59.0,4.36,4.31,2.66,945.0,Premium,F,VVS2
0.9,63.5,57.0,6.11,6.15,3.89,4381.0,Good,D,SI1
1.11,62.1,57.0,6.61,6.63,4.11,7917.0,Ideal,G,VS1
1.21,63.080000000000005,58.0,6.79,6.83,4.25,4191.0,Very Good,J,VS2
0.7,61.1,57.0,5.7,5.75,3.5,2111.0,Ideal,I,VS2
1.23,62.8,56.0,6.9,6.82,4.31,8004.0,Premium,H,VVS2
0.33,63.5,57.0,4.39,4.36,2.78,534.0,Very Good,H,SI2
0.33,61.6,56.0,4.43,4.46,2.74,498.0,Ideal,G,SI1
1.05,61.3,58.0,6.52,6.47,3.98,5228.0,Premium,H,SI1
1.21,60.7,57.0,6.86,6.89,4.17,6834.0,Ideal,H,VS1
0.54,62.2,61.0,5.24,5.15,3.23,1375.0,Premium,E,SI1
0.83,61.9,56.0,6.01,6.04,3.73,4159.0,Ideal,D,SI1
0.56,59.9,60.0,5.39,5.33,3.21,1814.0,Premium,D,SI1
1.0,62.0,54.0,6.43,6.47,4.0,4995.0,Very Good,H,SI1
1.1,61.6,54.0,6.66,6.69,4.11,6621.0,Ideal,F,SI1
1.01,62.0,57.0,6.46,6.42,3.99,7887.0,Ideal,F,VS1
0.42,61.6,55.0,4.85,4.83,2.98,838.0,Ideal,F,SI1
0.31,60.5,60.0,4.4,4.33,2.64,1046.0,Premium,G,VVS1
1.01,62.1,60.0,6.4,6.44,3.99,4432.0,Very Good,H,SI1
1.72,58.3,61.0,7.91,7.87,4.6,11360.0,Premium,I,VS2
1.03,62.2,57.0,6.47,6.42,4.01,6659.0,Premium,G,VS1
0.57,61.7,56.0,5.3,5.37,3.29,2099.0,Ideal,D,VS2
0.73,61.2,55.0,5.8,5.83,3.57,3797.0,Ideal,F,VS1
0.91,62.8,56.0,6.16,6.2,3.88,4922.0,Very Good,G,SI1
1.58,62.4,54.0,7.43,7.46,4.64,10920.0,Ideal,I,VS1
0.91,61.0,57.0,6.27,6.32,3.84,4706.0,Ideal,E,SI1
2.26,61.9,58.0,8.37,8.33,5.17,11226.0,Premium,H,SI2
0.42,62.0,57.0,4.8,4.82,2.98,847.0,Ideal,H,VS1
0.41,62.6,55.0,4.73,4.76,2.97,1115.0,Ideal,F,VVS2
1.51,63.0,58.0,7.4,7.27,4.62,8836.0,Premium,E,SI1
0.9,62.7,57.0,6.14,6.18,3.86,4136.0,Very Good,H,VS1
0.7,61.2,58.0,5.74,5.77,3.52,2138.0,Ideal,H,SI1
0.52,60.9,56.0,5.21,5.17,3.16,1835.0,Ideal,D,VS1
0.61,62.4,57.0,5.44,5.46,3.4,2096.0,Very Good,D,VS1
0.91,64.0,57.0,6.17,6.08,3.92,3363.0,Good,F,SI1
1.07,60.7,61.0,6.6,6.55,3.99,4314.0,Premium,I,SI1
0.9,59.6,61.0,6.25,6.2,3.71,4022.0,Premium,G,VS2
1.07,61.0,62.0,6.6,6.68,4.05,4710.0,Good,D,SI2
1.25,62.8,55.0,6.87,6.82,4.3,5880.0,Ideal,H,SI2
1.03,60.0,59.0,6.6,6.54,3.94,6460.0,Premium,E,VS2
0.76,60.3,58.0,5.91,5.96,3.58,2607.0,Premium,F,SI1
0.3,61.9,61.0,4.32,4.28,2.66,844.0,Premium,E,VS2
0.58,62.2,57.0,5.37,5.33,3.33,1705.0,Ideal,F,SI1
1.03,61.5,59.0,6.49,6.42,3.97,5087.0,Premium,F,SI1
0.5,62.3,58.0,5.02,5.06,3.14,1436.0,Premium,F,VS2
1.2,61.0,57.0,6.81,6.89,4.18,5722.0,Ideal,J,VS1
1.25,59.4,62.0,7.07,7.0,4.18,5320.0,Premium,H,SI1
0.78,62.0,55.0,5.89,5.95,3.67,3334.0,Ideal,E,VS2
1.16,63.7,63.0,6.55,6.63,4.2,4395.0,Good,F,SI2
1.04,61.4,57.0,6.5,6.53,4.0,6177.0,Ideal,G,VS2
1.59,61.4,55.0,7.56,7.51,4.63,10284.0,Ideal,H,SI1
1.31,63.6,55.0,6.98,6.92,4.42,5546.0,Ideal,I,SI2
0.34,61.4,57.0,4.55,4.48,2.77,689.0,Ideal,H,VS2
0.5,63.0,58.0,5.04,5.08,3.19,1316.0,Very Good,E,SI1
1.22,59.0,58.0,6.96,7.08,4.14,6607.0,Very Good,D,SI2
0.79,62.8,60.0,5.89,5.8,3.67,4490.0,Premium,E,VVS1
1.51,62.8,56.0,7.3,7.22,4.56,8794.0,Premium,G,SI2
1.0,63.9,60.0,6.3,6.26,4.01,3528.0,Good,I,SI2
0.34,62.9,58.0,4.46,4.44,2.8,880.0,Premium,F,VS2
0.34,60.1,56.0,4.55,4.54,2.73,574.0,Ideal,F,SI2
1.5,60.9,62.0,7.3,7.32,4.45,6746.0,Good,J,SI2
0.9,58.4,62.0,6.35,6.29,3.69,3276.0,Premium,I,VS2
0.37,61.3,55.0,4.61,4.65,2.84,583.0,Ideal,F,SI1
1.01,61.1,56.0,6.36,6.43,3.91,6612.0,Good,D,VS1
1.02,62.6,59.0,6.39,6.43,4.01,5978.0,Premium,G,VS2
1.01,61.1,57.0,6.44,6.5,3.95,4563.0,Very Good,E,SI1
1.12,60.6,57.0,6.77,6.66,4.07,10769.0,Ideal,E,VVS2
0.64,61.1,55.0,5.58,5.61,3.43,2084.0,Ideal,H,VVS1
0.73,58.7,57.0,5.97,5.92,3.49,2882.0,Premium,F,VS2
0.91,61.1,58.0,6.2,6.28,3.81,5145.0,Very Good,E,VS2
1.31,64.3,59.0,6.87,6.84,4.41,6573.0,Ideal,I,VS1
