carat,depth,table,x,y,z,price,cut,color,clarity
0.42,62.1,55.0,4.81,4.79,2.98,1221.0,Ideal,F,VVS2
0.41,62.7,56.0,4.73,4.77,2.98,827.0,Ideal,H,VS1
0.76,61.8,54.0,5.9,5.87,3.64,4382.0,Ideal,E,VVS1
0.31,61.2,56.0,4.39,4.37,2.68,977.0,Ideal,F,VVS2
0.54,61.4,59.0,5.21,5.24,3.21,1090.0,Premium,G,SI2
0.32,63.0,58.0,4.32,4.35,2.73,374.0,Very Good,J,SI1
0.32,61.919999999999995,56.0,4.46,4.43,2.73,612.0,Ideal,D,SI2
0.31,62.8,57.0,4.33,4.3,2.71,802.0,Ideal,H,VVS2
0.62,60.7,56.0,5.54,5.57,3.37,2156.0,Ideal,E,SI1
0.43,62.8,56.0,4.79,4.86,3.03,981.0,Very Good,E,VS2
1.2,62.5,59.0,6.66,6.72,4.18,6019.0,Very Good,H,SI1
0.91,63.6,59.0,6.11,6.15,3.9,3340.0,Good,G,SI2
0.91,60.5,61.0,6.19,6.23,3.76,4211.0,Very Good,E,SI1
1.05,61.3,57.0,6.51,6.58,4.01,7027.0,Ideal,G,VS1
0.32,63.0,57.0,4.38,4.35,2.75,648.0,Ideal,H,VS2
1.0,62.8,57.0,6.34,6.37,3.99,6600.0,Very Good,E,VS2
0.39,60.7,58.0,4.69,4.73,2.86,1300.0,Premium,E,VVS1
0.51,63.8,58.0,5.06,5.09,3.24,2063.0,Very Good,G,IF
1.01,59.5,62.0,6.42,6.46,3.83,3756.0,Good,J,SI2
1.33,63.0,59.0,7.0,6.97,4.4,6480.0,Premium,G,SI2
2.19,63.7,57.0,8.23,8.19,5.23,11522.0,Good,I,SI2
0.41,61.0,56.0,4.81,4.83,2.94,827.0,Very Good,G,VS2
0.57,61.14,58.0,5.33,5.3,3.28,1613.0,Premium,H,VS1
0.31,60.9,57.0,4.37,4.39,2.67,559.0,Very Good,G,VS2
0.33,61.9,55.0,4.45,4.47,2.76,666.0,Ideal,H,VVS2
0.3,62.4,56.0,4.3,4.32,2.69,552.0,Ideal,I,VVS1
1.24,62.4,59.0,6.82,6.86,4.27,7351.0,Premium,D,SI1
0.31,60.0,57.0,4.41,4.39,2.64,1046.0,Ideal,H,IF
1.5,59.6,60.0,7.38,7.31,4.38,7503.0,Premium,J,VS2
0.34,60.4,56.0,4.56,4.54,2.75,589.0,Premium,I,SI1
0.7,60.2,56.0,5.78,5.71,3.46,2435.0,Premium,H,VS1
1.26,62.5,59.0,6.91,6.85,4.3,9720.0,Premium,D,VS2
1.22,62.8,55.0,6.87,6.79,4.29,6456.0,Ideal,F,SI1
0.84,62.4,60.0,6.04,5.98,3.75,3528.0,Premium,E,VS2
1.51,62.3,59.0,7.28,7.32,4.55,11435.0,Premium,H,VS2
1.23,61.6,58.0,6.9,6.84,4.23,5632.0,Premium,I,VS1
1.09,61.6,58.0,6.61,6.57,4.06,5799.0,Premium,D,SI1
0.58,60.9,55.0,5.39,5.41,3.29,1569.0,Ideal,F,SI1
0.57,61.8,55.0,5.33,5.35,3.3,2039.0,Ideal,F,VS1
0.55,62.0,56.0,5.27,5.22,3.25,1273.0,Ideal,E,SI2
0.31,61.4,56.0,4.35,4.38,2.68,430.0,Ideal,I,SI1
0.3,62.5,59.0,4.28,4.26,2.67,709.0,Premium,D,SI1
0.5,63.8,56.0,5.06,5.03,3.22,1806.0,Good,G,VVS2
0.5,61.0,56.0,5.1,5.13,3.12,1598.0,Very Good,H,VS1
0.72,61.3,56.0,5.75,5.77,3.53,2372.0,Ideal,H,SI2
1.23,60.6,57.0,6.98,6.94,4.22,5951.0,Ideal,H,SI2
0.7,61.3,59.0,5.68,5.74,3.5,2401.0,Very Good,F,SI1
0.73,62.1,58.0,5.75,5.81,3.59,2395.0,Very Good,E,SI2
1.2,60.6,59.0,6.88,6.84,4.16,4838.0,Premium,J,SI1
0.75,62.4,54.0,5.86,5.84,3.65,3696.0,Ideal,D,VS1
0.32,62.5,55.0,4.4,4.37,2.74,576.0,Ideal,I,VS2
1.23,61.2,59.0,6.88,6.81,4.19,6888.0,Premium,G,SI1
0.33,62.7,54.0,4.45,4.42,2.78,743.0,Ideal,I,VVS2
0.31,61.8,54.1,4.35,4.38,2.7,400.0,Ideal,J,VS2
1.5,61.6,58.0,7.33,7.38,4.53,8669.0,Premium,H,SI1
1.06,62.2,56.0,6.51,6.54,4.06,6660.0,Ideal,G,VS2
0.75,61.3,55.0,5.85,5.89,3.59,3525.0,Ideal,G,VVS2
1.0,57.9,62.0,6.55,6.58,3.8,4961.0,Good,F,SI1
1.17,62.6,58.0,6.71,6.64,4.18,4914.0,Premium,I,SI1
0.8,63.0,56.0,5.85,5.9,3.7,2657.0,Ideal,G,SI2
1.04,61.5,55.0,6.54,6.55,4.02,6831.0,Ideal,G,VS1
0.4,62.2,59.0,4.7,4.65,2.91,1163.0,Premium,F,VVS2
1.01,63.6,58.0,6.37,6.31,4.03,4989.0,Good,F,SI1
1.01,65.4,57.0,6.2,6.16,4.04,8716.0,Fair,D,VVS2
0.7,62.3,56.0,5.68,5.62,3.52,1758.0,Ideal,E,SI1
0.91,63.5,56.0,6.18,6.14,3.91,4739.0,Very Good,F,VS1
1.08,63.0,59.0,6.51,6.54,4.11,4481.0,Very Good,H,SI2
0.9,61.9,57.0,6.13,6.18,3.81,4593.0,Ideal,F,SI2
0.4,62.0,55.0,4.74,4.78,2.95,1043.0,Ideal,G,VVS1
0.9,62.0,61.0,6.13,6.07,3.78,3669.0,Premium,G,SI1
0.33,62.6,56.0,4.47,4.44,2.79,1002.0,Premium,D,VVS2
0.71,62.1,58.0,5.68,5.72,3.54,2206.0,Very Good,G,SI1
1.1,62.6,56.0,6.64,6.58,4.14,5535.0,Ideal,G,SI2
0.53,60.0,58.0,5.29,5.24,3.16,1753.0,Premium,D,SI1
0.7,61.6,56.0,5.73,5.67,3.51,2319.0,Ideal,F,SI1
0.28,61.4,57.0,4.21,4.23,2.59,376.0,Very Good,H,VS2
0.36,63.1,57.0,4.53,4.51,2.85,708.0,Very Good,F,VS2
1.2,64.0,61.0,6.61,6.67,4.25,6969.0,Good,E,SI1
1.02,62.2,60.0,6.4,6.43,3.99,5302.0,Very Good,I,VS1
0.75,61.7,56.0,5.81,5.92,3.62,1859.0,Very Good,J,SI1
1.01,62.7,56.0,6.37,6.43,4.01,6159.0,Very Good,F,VS2
0.32,62.1,54.0,4.4,4.42,2.74,532.0,Ideal,E,SI1
1.13,62.2,55.0,6.65,6.69,4.15,3678.0,Ideal,H,I1
1.01,62.5,54.0,6.38,6.41,4.0,7137.0,Very Good,G,VVS2
1.03,61.8,56.0,6.51,6.46,4.01,4764.0,Ideal,D,SI2
0.42,61.9,57.0,4.82,4.77,2.97,1040.0,Ideal,D,SI1
0.41,61.0,59.0,4.77,4.83,2.93,1115.0,Premium,F,VVS2
0.7,62.9,59.0,5.68,5.61,3.55,2874.0,Premium,G,VVS2
0.33,62.5,54.0,4.43,4.46,2.78,880.0,Ideal,F,VVS1
1.75,61.6,56.0,7.73,7.75,4.77,7680.0,Ideal,H,I1
0.32,62.2,54.0,4.38,4.4,2.73,516.0,Ideal,E,SI1
0.79,59.2,58.0,6.05,6.07,3.59,2346.0,Good,H,SI2
1.14,62.9,59.0,6.62,6.64,4.17,5367.0,Very Good,H,SI1
0.23,61.2,60.0,3.97,4.0,2.44,505.0,Very Good,E,VVS2
0.31,61.2,55.0,4.37,4.4,2.68,568.0,Ideal,F,SI1
0.31,61.7,56.0,4.31,4.35,2.67,680.0,Ideal,E,VS2
1.57,61.9,55.0,7.38,7.44,4.59,11040.0,Ideal,I,SI1
0.6,64.2,55.0,5.31,5.34,3.42,2511.0,Good,E,VVS2
0.7,61.7,56.0,5.66,5.75,3.52,2310.0,Very Good,G,SI1
1.25,60.0,56.0,7.04,6.99,4.21,6944.0,Ideal,H,VS2
1.42,62.9,57.0,7.21,7.07,4.49,6069.0,Ideal,I,VS2
0.32,63.7,55.0,4.35,4.38,2.78,589.0,Good,D,SI1
0.72,61.5,60.0,5.79,5.75,3.55,2961.0,Premium,E,VS1
0.41,59.8,62.0,4.79,4.84,2.88,1057.0,Very Good,E,VVS1
1.04,62.1,57.0,6.48,6.53,4.04,6692.0,Ideal,F,VS2
0.51,61.7,56.0,5.14,5.17,3.18,872.0,Very Good,J,SI1
1.17,63.9,55.0,6.66,6.73,4.28,4054.0,Good,J,SI1
0.4,61.2,57.0,4.7,4.74,2.89,737.0,Ideal,E,SI1
0.38,60.4,60.0,4.7,4.74,2.85,835.0,Very Good,F,VS1
0.32,62.6,58.0,4.4,4.36,2.74,900.0,Premium,E,VS2
0.75,59.8,56.0,5.85,5.92,3.52,2840.0,Very Good,F,SI2
0.31,63.6,56.0,4.28,4.33,2.74,625.0,Good,H,VVS2
0.77,60.7,58.0,5.95,5.91,3.6,2369.0,Premium,H,SI1
0.37,61.2,56.0,4.61,4.64,2.83,1056.0,Ideal,G,IF
1.23,62.0,57.0,6.83,6.87,4.25,9863.0,Ideal,G,VS1
1.5,64.1,56.0,7.21,7.14,4.6,8820.0,Good,E,SI1
0.32,61.8,55.0,4.43,4.41,2.73,1020.0,Ideal,G,IF
0.51,61.8,56.0,5.14,5.12,3.17,1781.0,Ideal,E,VS2
0.72,61.6,58.0,5.75,5.78,3.55,3238.0,Very Good,F,VS2
0.4,62.6,54.0,4.71,4.74,2.96,1106.0,Ideal,E,VVS2
0.3,61.7,53.8,4.31,4.34,2.67,779.0,Ideal,E,VVS2
1.08,62.8,58.0,6.62,6.51,4.12,6623.0,Premium,D,SI1
1.06,61.04,60.0,6.65,6.71,3.92,3842.0,Good,I,SI2
0.33,62.5,55.0,4.42,4.45,2.77,579.0,Ideal,E,SI1
0.74,59.5,57.0,5.92,5.94,3.53,3189.0,Ideal,E,VS2
1.0,63.3,55.0,6.39,6.34,4.03,4641.0,Very Good,I,VS1
1.0,62.1,57.0,6.43,6.39,3.98,5806.0,Premium,G,VS2
0.28,59.7,59.0,4.26,4.28,2.55,642.0,Very Good,F,VVS2
0.44,61.9,59.0,4.85,4.9,3.02,711.0,Very Good,F,SI2
0.73,61.7,57.0,5.75,5.78,3.55,3470.0,Ideal,E,VS2
1.04,61.0,57.0,6.56,6.53,3.99,5189.0,Ideal,H,VS2
0.41,59.7,58.0,4.79,4.82,2.87,866.0,Very Good,E,VS2
0.71,60.4,62.0,5.74,5.72,3.46,2858.0,Premium,D,VS2
0.41,63.2,57.0,4.76,4.74,3.0,1107.0,Very Good,F,VS2
1.2,63.0,61.0,6.62,6.59,4.16,8938.0,Premium,G,VS1
1.0,62.220000000000006,55.0,6.39,6.44,3.99,6340.0,Very Good,F,VS2
0.33,61.2,56.0,4.46,4.49,2.74,862.0,Ideal,I,IF
0.36,61.2,56.0,4.62,4.6,2.82,1013.0,Ideal,E,VS2
0.31,62.7,57.0,4.3,4.34,2.71,734.0,Ideal,D,VS2
1.04,62.1,56.0,6.54,6.47,4.04,4426.0,Ideal,F,SI1
0.39,59.5,58.0,4.74,4.77,2.83,1054.0,Very Good,E,VVS2
0.41,61.3,60.0,4.77,4.82,2.94,811.0,Very Good,I,VVS2
0.25,63.1,55.0,3.98,4.04,2.53,526.0,Very Good,E,VVS2
0.41,61.2,56.0,4.78,4.82,2.94,1323.0,Ideal,F,VVS2
1.14,59.2,63.0,6.78,6.86,4.04,5033.0,Very Good,F,SI2
1.21,61.9,55.0,6.84,6.79,4.22,5218.0,Premium,H,SI2
0.71,63.1,56.0,5.58,5.77,3.58,2462.0,Very Good,G,VS2
0.9,57.9,62.0,6.23,6.35,3.64,3470.0,Good,F,SI2
0.29,62.7,55.0,4.22,4.2,2.64,858.0,Ideal,E,VVS1
1.23,61.8,56.0,6.89,6.84,4.24,11141.0,Ideal,F,VVS2
0.7,59.4,60.0,5.77,5.74,3.42,2239.0,Premium,F,SI1
0.91,63.2,56.0,6.08,6.14,3.86,4668.0,Very Good,E,SI2
0.7,62.1,56.0,5.65,5.69,3.52,2686.0,Very Good,D,SI1
0.5,62.8,61.0,5.04,5.08,3.18,1395.0,Very Good,D,SI1
0.9,64.0,59.0,6.05,6.01,3.86,3669.0,Good,H,VS1
1.01,63.1,56.0,6.41,6.37,4.03,6267.0,Very Good,F,VS2
0.7,62.5,58.0,5.63,5.69,3.54,2437.0,Very Good,G,VS1
0.81,62.2,56.0,5.97,5.99,3.72,3308.0,Very Good,F,SI1
0.3,61.4,59.0,4.26,4.31,2.63,447.0,Very Good,D,SI2
0.33,62.7,56.0,4.39,4.45,2.77,579.0,Very Good,E,SI1
0.27,62.5,56.0,4.14,4.16,2.59,566.0,Very Good,G,VVS1
0.73,58.7,59.0,5.97,5.92,3.49,2644.0,Premium,F,SI1
0.57,60.7,55.0,5.36,5.34,3.25,2206.0,Ideal,G,VVS2
1.18,62.8,56.0,6.74,6.71,4.22,5088.0,Premium,I,SI1
1.05,62.2,57.0,6.49,6.51,4.04,7357.0,Ideal,G,VS1
0.74,61.8,58.0,5.79,5.82,3.59,3180.0,Very Good,E,VS2
1.2,61.2,62.0,6.75,6.84,4.16,5226.0,Very Good,I,SI1
0.29,61.8,57.0,4.27,4.31,2.64,498.0,Ideal,H,VS1
0.82,62.3,58.0,5.96,5.98,3.72,2456.0,Premium,G,SI2
0.72,62.3,57.0,5.75,5.8,3.6,2435.0,Ideal,D,SI2
0.4,63.6,57.0,4.65,4.69,2.97,687.0,Good,E,SI1
1.28,62.8,57.0,6.9,6.95,4.35,6726.0,Very Good,I,VS1
0.36,61.5,55.0,4.58,4.66,2.84,753.0,Ideal,E,VS1
0.72,61.9,56.0,5.75,5.79,3.58,2383.0,Ideal,G,VS2
1.2,63.3,54.0,6.78,6.72,4.27,4744.0,Ideal,J,SI2
0.31,62.0,56.1,4.31,4.33,2.68,468.0,Ideal,J,VVS2
0.64,61.9,56.8,5.55,5.6,3.45,2222.0,Ideal,F,VS1
0.59,61.5,57.0,5.36,5.4,3.31,1437.0,Ideal,G,SI1
0.55,62.2,54.0,5.27,5.28,3.28,1588.0,Ideal,G,VS2
0.31,62.1,54.0,4.36,4.34,2.7,942.0,Ideal,D,VS2
0.33,62.9,54.0,4.4,4.44,2.78,660.0,Very Good,D,VS2
0.8,63.8,59.0,5.83,5.87,3.73,2941.0,Good,F,SI1
0.71,62.7,56.0,5.71,5.75,3.59,2891.0,Ideal,E,VS2
0.71,63.0,57.0,5.66,5.7,3.58,3808.0,Very Good,E,VVS1
0.6,61.7,56.0,5.39,5.44,3.34,2263.0,Ideal,D,SI1
0.32,60.86,59.0,4.52,4.49,2.65,829.0,Premium,D,VS2
0.61,62.5,54.0,5.43,5.49,3.41,1713.0,Ideal,I,VVS1
1.7,62.2,59.0,7.68,7.6,4.75,7414.0,Premium,G,SI2
1.23,61.5,57.0,6.9,6.95,4.26,5217.0,Ideal,J,VS2
1.32,62.1,59.0,7.03,6.99,4.35,6542.0,Premium,G,SI1
1.07,63.6,59.0,6.46,6.42,4.09,5698.0,Ideal,H,VS2
0.7,63.8,55.0,5.66,5.59,3.59,2496.0,Good,G,VS2
0.91,65.2,57.0,6.08,6.04,3.95,3730.0,Fair,D,SI1
0.3,60.5,60.0,4.29,4.31,2.6,658.0,Premium,F,VS1
0.31,62.0,57.0,4.33,4.35,2.69,673.0,Ideal,D,VS1
0.51,61.8,56.0,5.13,5.16,3.18,2098.0,Ideal,F,VVS2
0.71,59.0,59.0,5.88,5.82,3.45,3380.0,Premium,E,VVS2
1.2,62.120000000000005,56.0,6.82,6.76,4.19,4872.0,Premium,I,SI1
0.3,62.6,56.0,4.29,4.31,2.69,581.0,Very Good,G,VS1
0.32,63.8,56.0,4.36,4.38,2.79,403.0,Good,H,SI2
0.5,60.8,57.0,5.16,5.13,3.13,1768.0,Ideal,E,VS2
0.37,60.3,58.0,4.63,4.66,2.8,811.0,Premium,E,VS2
0.7,60.2,61.0,5.71,5.75,3.45,3018.0,Good,E,VS1
1.5,65.7,58.0,7.07,7.02,4.63,4939.0,Fair,H,I1
0.67,60.4,61.0,5.61,5.64,3.4,2080.0,Very Good,G,VS2
0.41,62.7,58.0,4.74,4.7,2.96,923.0,Premium,G,SI1
1.2,63.2,54.7,6.79,6.85,4.25,8040.0,Ideal,G,VS2
0.64,64.1,55.3,5.43,5.45,3.49,1906.0,Good,G,VS2
1.26,61.8,57.0,6.93,6.95,4.29,6362.0,Ideal,G,SI2
0.41,63.4,56.0,4.7,4.76,3.0,991.0,Very Good,D,VS1
0.26,62.9,58.0,4.06,4.08,2.56,599.0,Very Good,E,VVS1
0.71,62.08,57.0,5.65,5.61,3.55,2207.0,Very Good,H,SI1
0.31,62.04,55.0,4.33,4.36,2.7,789.0,Ideal,G,VVS1
0.7,65.2,58.0,5.57,5.54,3.62,2318.0,Fair,E,SI1
1.55,61.7,57.0,7.47,7.43,4.59,9565.0,Ideal,D,SI1
0.42,60.5,55.0,4.85,4.9,2.95,1365.0,Very Good,E,VVS1
0.35,60.7,58.0,4.58,4.54,2.77,984.0,Premium,F,VS1
0.33,59.7,58.0,4.49,4.52,2.69,984.0,Premium,E,VVS1
0.49,60.6,60.0,5.1,5.06,3.08,1026.0,Premium,G,SI1
1.5,68.8,57.0,6.9,6.86,4.73,7469.0,Fair,D,SI2
0.71,62.3,55.0,5.7,5.73,3.56,2085.0,Ideal,J,VS1
0.55,62.6,56.0,5.24,5.27,3.29,1037.0,Ideal,H,SI2
0.57,61.5,56.0,5.32,5.35,3.28,1326.0,Ideal,I,VS2
0.9,62.8,59.0,6.11,6.18,3.86,3447.0,Good,I,VS1
0.5,63.3,56.0,5.07,5.1,3.22,1436.0,Good,D,SI1
0.31,61.4,57.0,4.37,4.39,2.69,791.0,Ideal,E,VVS2
1.01,63.5,59.0,6.3,6.36,4.02,3462.0,Very Good,J,SI2
1.21,62.8,57.0,6.77,6.82,4.27,6684.0,Very Good,H,VS2
0.52,62.3,60.0,5.1,5.13,3.19,1057.0,Very Good,F,SI2
1.35,62.7,57.0,7.02,7.07,4.42,10656.0,Ideal,G,VS1
0.31,61.5,56.0,4.33,4.35,2.67,571.0,Ideal,D,SI1
1.23,60.5,58.0,6.9,6.94,4.19,5763.0,Very Good,I,SI1
0.5,64.8,56.0,4.92,4.99,3.21,1280.0,Good,I,VVS2
0.51,59.8,55.0,5.23,5.17,3.11,1359.0,Ideal,D,SI2
0.32,59.6,56.0,4.48,4.51,2.68,642.0,Very Good,F,VS2
0.5,60.2,58.0,5.18,5.15,3.11,1415.0,Premium,E,SI1
1.25,63.0,62.0,6.86,6.82,4.3,5947.0,Premium,D,SI2
0.7,61.0,59.0,5.79,5.72,3.51,3501.0,Premium,D,VS1
0.43,61.3,59.0,4.84,4.81,2.96,968.0,Premium,F,VS2
0.36,61.8,55.0,4.58,4.61,2.84,523.0,Ideal,I,VS2
0.51,64.2,56.0,5.05,5.02,3.23,1232.0,Good,D,SI2
1.24,59.1,62.0,7.06,7.04,4.17,5427.0,Very Good,J,VS1
0.53,60.4,58.0,5.23,5.26,3.17,1857.0,Premium,D,VS2
0.51,63.9,55.0,5.1,5.04,3.24,1268.0,Good,D,SI2
1.0,61.4,58.0,6.36,6.41,3.92,8216.0,Very Good,F,VVS2
0.31,60.7,61.0,4.33,4.37,2.64,544.0,Very Good,G,VS2
0.54,62.8,57.0,5.25,5.2,3.28,1621.0,Ideal,F,VS2
0.84,62.0,55.0,6.07,6.09,3.77,3936.0,Ideal,G,VS2
0.9,62.02,55.0,6.19,6.28,3.83,3271.0,Very Good,I,SI1
1.05,61.3,59.0,6.48,6.56,4.0,8537.0,Very Good,F,VVS2
0.4,61.1,56.0,4.78,4.75,2.91,1050.0,Ideal,F,VS1
1.3,60.2,59.0,7.0,7.05,4.23,7002.0,Premium,D,SI2
1.25,61.2,57.0,6.89,6.93,4.23,5706.0,Ideal,H,SI2
0.32,60.9,60.0,4.43,4.4,2.69,591.0,Premium,H,SI1
0.9,63.7,58.0,6.09,6.12,3.89,3734.0,Good,G,SI1
0.73,61.5,55.0,5.79,5.82,3.57,3980.0,Ideal,D,VS2
0.74,62.7,59.0,5.78,5.73,3.61,2553.0,Premium,F,SI1
0.32,62.3,54.0,4.42,4.44,2.76,841.0,Ideal,D,VVS2
0.3,61.0,57.0,4.31,4.34,2.64,863.0,Ideal,G,IF
0.8,62.9,56.0,5.88,5.95,3.72,3070.0,Very Good,G,SI1
0.46,60.3,56.0,5.02,5.06,3.04,1834.0,Ideal,E,VS1
0.9,63.7,57.0,6.1,6.12,3.89,6892.0,Very Good,E,VVS2
1.51,63.0,59.0,7.3,7.28,4.59,9513.0,Premium,I,VS1
0.52,60.9,57.0,5.22,5.2,3.17,1226.0,Ideal,F,SI2
1.24,62.7,61.0,6.75,6.84,4.26,11716.0,Very Good,F,VVS1
0.9,61.1,56.0,6.21,6.23,3.8,4854.0,Ideal,E,SI1
0.41,61.660000000000004,55.0,4.77,4.8,2.97,1079.0,Ideal,E,VS1
1.34,61.4,56.0,7.07,7.09,4.35,8079.0,Ideal,I,VVS2
0.55,61.2,57.0,5.3,5.26,3.23,2366.0,Premium,D,VVS2
0.91,60.0,60.0,6.28,6.23,3.75,3379.0,Premium,E,SI2
0.3,61.1,61.0,4.32,4.29,2.63,608.0,Premium,H,VS2
1.05,61.6,55.0,6.57,6.53,4.04,10872.0,Ideal,F,VVS1
0.71,63.9,57.0,5.57,5.61,3.57,2331.0,Good,F,SI1
0.3,61.3,55.0,4.36,4.32,2.66,731.0,Ideal,F,VS1
1.21,63.6,56.0,6.8,6.72,4.3,8741.0,Good,G,VS1
0.7,61.4,57.0,5.73,5.7,3.51,2383.0,Ideal,H,SI1
1.1,62.0,57.0,6.65,6.57,4.1,11233.0,Ideal,F,IF
1.0,66.1,59.0,6.18,6.13,4.07,3472.0,Fair,H,SI2
1.2,62.5,59.0,6.74,6.68,4.2,5332.0,Premium,F,SI2
0.4,61.1,55.0,4.75,4.78,2.91,868.0,Ideal,H,VVS2
0.3,61.4,59.0,4.32,4.28,2.64,653.0,Very Good,E,VS1
0.5,61.6,58.0,5.11,5.06,3.13,1715.0,Premium,F,VS1
0.74,62.1,56.0,5.79,5.83,3.61,3171.0,Ideal,F,VS2
1.0,61.2,62.0,6.32,6.36,3.88,4389.0,Good,H,SI1
1.2,62.6,57.0,6.74,6.81,4.24,7413.0,Ideal,G,VS2
0.2,61.5,57.0,3.81,3.77,2.33,367.0,Ideal,D,VS2
1.04,61.0,59.0,6.54,6.51,3.98,4811.0,Premium,D,SI2
1.01,62.4,60.0,6.31,6.36,3.95,10221.0,Premium,D,VVS2
1.44,63.0,55.0,7.23,7.18,4.54,10725.0,Ideal,D,SI1
0.4,61.3,56.0,4.79,4.74,2.92,1050.0,Ideal,D,VS2
0.52,61.7,56.0,5.19,5.15,3.19,2387.0,Ideal,G,IF
0.9,58.1,64.0,6.26,6.28,3.64,3884.0,Good,E,SI1
0.51,63.7,57.0,5.05,5.0,3.2,1665.0,Good,D,VS2
1.52,60.1,60.0,7.47,7.45,4.48,10330.0,Premium,H,SI1
0.51,62.8,57.1,5.07,5.1,3.2,1970.0,Very Good,E,VS1
0.3,62.6,58.0,4.28,4.22,2.66,540.0,Premium,H,SI1
0.71,62.3,56.0,5.68,5.72,3.55,3137.0,Ideal,D,VS2
0.52,61.8,55.0,5.19,5.15,3.2,1624.0,Ideal,F,SI1
0.41,61.8,55.0,4.76,4.79,2.95,1000.0,Ideal,G,VVS1
1.01,62.1,60.0,6.37,6.35,3.95,5946.0,Premium,G,VS2
1.02,63.6,56.0,6.37,6.4,4.06,3786.0,Good,I,SI2
0.41,62.7,57.0,4.74,4.7,2.96,969.0,Ideal,F,SI1
1.11,61.9,57.0,6.66,6.62,4.11,10602.0,Ideal,F,VVS1
0.33,61.1,56.0,4.45,4.48,2.73,723.0,Ideal,E,VS2
0.9,65.0,56.0,6.08,6.04,3.94,2815.0,Fair,J,VS2
1.6,62.7,53.9,7.43,7.49,4.68,10798.0,Ideal,E,SI2
1.02,62.7,58.0,6.45,6.4,4.03,6169.0,Premium,G,VS2
0.73,59.5,61.0,5.8,5.83,3.46,3616.0,Good,F,VVS2
1.02,62.7,58.0,6.35,6.44,4.01,6974.0,Very Good,D,VS2
0.22,61.4,58.0,3.93,3.89,2.41,404.0,Premium,E,VS2
0.59,62.3,54.0,5.37,5.41,3.36,1424.0,Ideal,F,SI1
0.72,61.4,57.0,5.83,5.77,3.56,2550.0,Premium,G,VS2
0.8,61.5,58.0,5.93,5.97,3.66,3356.0,Premium,E,SI1
0.32,61.2,59.0,4.41,4.45,2.71,876.0,Very Good,G,VVS1
1.01,61.04,62.0,6.45,6.37,3.97,4559.0,Premium,H,VS2
0.7,60.1,57.0,5.79,5.82,3.49,2316.0,Very Good,I,VS2
1.27,61.8,55.0,7.03,6.92,4.31,6543.0,Ideal,E,VS2
0.3,61.5,56.0,4.33,4.29,2.65,844.0,Ideal,E,VS2
0.43,62.3,57.0,4.82,4.78,2.99,1016.0,Ideal,E,SI1
0.32,60.0,58.0,4.48,4.45,2.68,530.0,Premium,I,SI2
1.01,59.9,59.0,6.51,6.48,3.89,6353.0,Premium,G,VS1
0.35,61.9,54.0,4.53,4.58,2.82,923.0,Ideal,E,VS2
1.5,61.8,60.0,7.31,7.23,4.49,10567.0,Premium,H,SI1
0.39,60.0,55.0,4.76,4.79,2.86,661.0,Very Good,F,SI1
0.54,60.0,58.0,5.3,5.26,3.17,1667.0,Premium,D,SI1
1.04,61.8,60.0,6.51,6.47,4.01,4368.0,Premium,I,SI1
1.18,60.5,55.0,6.9,6.85,4.16,5452.0,Ideal,G,SI2
0.32,61.6,58.0,4.36,4.4,2.7,477.0,Premium,G,SI1
1.7,61.7,59.0,7.63,7.68,4.72,11257.0,Premium,I,VS2
1.08,62.9,59.0,6.44,6.53,4.08,5018.0,Very Good,E,SI2
0.4,61.7,56.0,4.72,4.74,2.92,1088.0,Ideal,F,VVS2
0.44,60.1,61.0,4.83,4.88,2.99,772.0,Very Good,G,SI1
0.35,62.4,55.0,4.55,4.52,2.83,748.0,Ideal,F,SI1
1.05,61.7,59.0,6.52,6.58,4.04,4010.0,Very Good,E,SI2
0.4,62.0,56.0,4.73,4.76,2.94,1015.0,Ideal,F,VVS2
0.31,61.2,58.0,4.34,4.38,2.67,507.0,Very Good,E,SI1
1.51,61.6,56.0,7.34,7.25,4.5,8283.0,Ideal,G,SI1
0.4,62.9,57.0,4.7,4.68,2.95,945.0,Ideal,F,SI1
0.26,60.5,59.0,4.12,4.18,2.51,453.0,Very Good,F,VS1
0.51,61.5,56.0,5.11,5.16,3.16,1758.0,Ideal,E,VS1
1.17,63.8,58.0,6.73,6.57,4.24,4914.0,Good,H,SI2
0.32,61.8,58.0,4.35,4.39,2.7,763.0,Premium,H,IF
0.32,61.5,57.0,4.39,4.43,2.71,730.0,Ideal,G,VVS2
0.32,62.1,55.0,4.4,4.42,2.74,645.0,Ideal,G,VS1
0.32,60.5,55.0,4.49,4.43,2.7,900.0,Premium,E,VS2
2.01,66.5,61.0,7.81,7.75,5.17,10671.0,Fair,I,SI2
1.06,63.7,55.0,6.45,6.49,4.12,5445.0,Very Good,E,SI1
1.14,59.2,58.0,6.8,6.86,4.04,4890.0,Very Good,H,SI1
0.35,62.5,53.0,4.53,4.56,2.84,615.0,Ideal,G,VS2
1.1,62.5,57.0,6.6,6.56,4.11,4764.0,Ideal,H,SI1
0.32,62.3,58.0,4.38,4.35,2.72,936.0,Premium,G,VVS2
1.35,62.8,60.0,7.08,7.0,4.42,6804.0,Premium,F,SI2
0.53,62.4,58.0,5.16,5.2,3.23,1721.0,Premium,G,VS1
1.5,60.8,58.0,7.32,7.36,4.46,11688.0,Very Good,E,SI1
